,Planet_Mass,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Dust_gap_1,Gas_gap_1,Dust_depth_1,Gas_depth_1,Dust_gap_2,Dust_depth_2,#_DG,#_GG
315,90.33333333333333,0.049,0.00526,0.0601,0.0445,0.5539999999999999,0.804,0.271,1.01e-21,2.8999999999999997e-05,0.0,0.0,1.0,1.0
316,62.00000000000001,0.0257,0.0070799999999999995,0.059,0.0446,1.37,0.742,0.0,2.1800000000000002e-16,0.0,0.0,0.0,1.0,0.0
317,97.66666666666667,0.0957,0.008,0.0142,0.0852,0.852,0.09,0.0,1.66e-06,0.0,0.0,0.0,1.0,0.0
318,41.666666666666664,0.0286,0.0021899999999999997,0.0491,0.0378,1.32,0.779,0.213,6.9e-25,2.68e-05,0.0,0.0,1.0,1.0
319,111.99999999999999,0.0154,0.00114,0.0629,0.0756,0.84,0.9520000000000001,0.336,1.3299999999999999e-24,3.77e-05,0.0,0.0,1.0,1.0
320,104.33333333333331,0.088,0.00088,0.0625,0.0463,1.49,0.9309999999999999,0.435,3.24e-09,4.67e-06,0.0,0.0,1.0,1.0
321,111.33333333333333,0.0742,0.00469,0.0592,0.0488,1.33,0.833,0.345,3.89e-23,2.3100000000000002e-05,0.0,0.0,1.0,1.0
322,79.66666666666667,0.0676,0.0012900000000000001,0.0538,0.0253,1.34,0.431,0.365,1.18e-09,1.3e-07,0.365,1.29e-09,2.0,1.0
323,59.33333333333333,0.0442,0.00021099999999999998,0.0152,0.0724,0.735,0.9309999999999999,0.295,6.809999999999999e-18,3.9200000000000004e-05,0.0,0.0,1.0,1.0
324,116.33333333333334,0.0418,0.000657,0.0798,0.0415,0.5529999999999999,0.562,0.447,2.57e-09,1.23e-06,0.365,1.6800000000000002e-09,2.0,1.0
325,32.599999999999994,0.0963,0.0030600000000000002,0.0672,0.0271,0.855,0.7509999999999999,0.205,3.89e-23,1.57e-05,0.0,0.0,1.0,1.0
326,83.33333333333333,0.0372,0.00591,0.092,0.0587,0.777,0.742,0.0,1.3700000000000002e-12,0.0,0.0,0.0,1.0,0.0
327,108.66666666666664,0.0871,0.00609,0.0348,0.039,1.23,0.787,0.312,2.44e-15,1.6800000000000002e-05,0.0,0.0,1.0,1.0
328,39.33333333333333,0.0247,0.000459,0.00954,0.0738,0.8959999999999999,0.755,0.0,2.0899999999999998e-07,0.0,0.0,0.0,1.0,0.0
329,102.0,0.0985,0.00466,0.0274,0.0395,1.27,0.792,0.32,7.14e-15,1.4800000000000002e-05,0.0,0.0,1.0,1.0
330,43.333333333333336,0.0258,0.00236,0.076,0.0554,1.29,0.7509999999999999,0.0,3.3e-14,0.0,0.0,0.0,1.0,0.0
331,77.33333333333333,0.0416,0.0021100000000000003,0.0324,0.079,0.7090000000000001,0.718,0.0,8.76e-08,0.0,0.0,0.0,1.0,0.0
332,72.0,0.0116,0.00745,0.0036799999999999997,0.0254,1.25,0.439,0.262,2.44e-09,7e-06,0.0,0.0,1.0,1.0
333,100.66666666666667,0.0589,0.00675,0.0737,0.0583,0.9279999999999999,0.6970000000000001,0.0,4.670000000000001e-09,0.0,0.0,0.0,1.0,0.0
334,17.0,0.0928,0.008159999999999999,0.0296,0.0292,0.8140000000000001,0.66,0.0,1.4800000000000003e-09,0.0,0.0,0.0,1.0,0.0
335,26.7,0.016,0.00148,0.0771,0.0307,0.526,0.767,0.193,1.67e-42,1.92e-05,0.0,0.0,1.0,1.0
336,104.66666666666666,0.0256,0.004079999999999999,0.0738,0.0807,0.63,0.078,0.0,5.9e-07,0.0,0.0,0.0,1.0,0.0
337,106.66666666666667,0.0967,0.007659999999999999,0.0584,0.075,1.26,0.685,0.0,1.92e-07,0.0,0.0,0.0,1.0,0.0
338,74.33333333333333,0.053,0.00963,0.0873,0.032,1.19,0.759,0.24600000000000002,2.41e-18,2.36e-05,0.0,0.0,1.0,1.0
339,27.0,0.0604,0.00375,0.0717,0.0545,1.05,0.053,0.0,1.53e-06,0.0,0.0,0.0,1.0,0.0
340,62.333333333333336,0.0126,0.00941,0.00583,0.0427,1.5,0.648,0.0,4.92e-08,0.0,0.0,0.0,1.0,0.0
341,76.0,0.0308,0.00868,0.0131,0.0523,1.18,0.677,0.0,1.07e-08,0.0,0.0,0.0,1.0,0.0
342,104.66666666666666,0.0783,0.00116,0.0387,0.0915,0.7440000000000001,0.9390000000000001,0.0,3.9e-08,0.0,0.0,0.0,1.0,0.0
343,110.66666666666666,0.0757,0.00909,0.0928,0.0777,0.51,0.644,0.0,5.8e-07,0.0,0.0,0.0,1.0,0.0
344,112.66666666666666,0.0583,0.008759999999999999,0.0764,0.0312,0.7709999999999999,0.7959999999999999,0.324,4.3600000000000006e-21,8.66e-06,0.0,0.0,1.0,1.0
345,91.0,0.0259,0.00424,0.0898,0.0337,1.07,0.82,0.312,1.45e-30,8.17e-06,0.0,0.0,1.0,1.0
346,69.33333333333334,0.0785,0.00829,0.07,0.0742,1.3,0.057,0.0,2.38e-06,0.0,0.0,0.0,1.0,0.0
347,56.33333333333333,0.0882,0.0072,0.014,0.0747,0.81,0.062,0.0,2.26e-06,0.0,0.0,0.0,1.0,0.0
348,18.500000000000004,0.019,0.00419,0.024,0.0368,1.03,0.677,0.0,5.54e-11,0.0,0.0,0.0,1.0,0.0
349,25.4,0.0652,0.00783,0.0953,0.0303,0.764,0.705,0.0,8.519999999999999e-16,0.0,0.0,0.0,1.0,0.0
350,56.33333333333333,0.0143,0.0034200000000000003,0.0477,0.0612,1.07,0.738,0.0,2.86e-12,0.0,0.0,0.0,1.0,0.0
351,60.0,0.0283,0.00463,0.0958,0.0664,0.833,0.066,0.0,8.94e-07,0.0,0.0,0.0,1.0,0.0
352,114.66666666666667,0.0316,0.005220000000000001,0.021,0.0743,0.8029999999999999,0.6890000000000001,0.0,2.48e-08,0.0,0.0,0.0,1.0,0.0
353,77.66666666666666,0.0309,0.00297,0.0624,0.0494,1.48,0.8290000000000001,0.271,1.57e-27,2.9999999999999997e-05,0.0,0.0,1.0,1.0
354,70.33333333333333,0.0584,0.00689,0.0459,0.0358,0.8,0.759,0.23800000000000002,7.93e-16,2.72e-05,0.0,0.0,1.0,1.0
355,46.666666666666664,0.0298,0.0033200000000000005,0.0576,0.0387,0.85,0.7709999999999999,0.209,1.2900000000000001e-23,3.2e-05,0.0,0.0,1.0,1.0
356,37.00000000000001,0.0567,0.0019,0.0851,0.0423,1.2,0.804,0.221,7.87e-35,3.26e-05,0.0,0.0,1.0,1.0
357,111.66666666666667,0.0692,0.0016899999999999999,0.0406,0.0757,1.39,0.7709999999999999,0.316,7.01e-11,3.9500000000000005e-05,0.0,0.0,1.0,1.0
358,44.666666666666664,0.0312,0.0016300000000000002,0.0638,0.0449,0.89,0.82,0.23,6.409999999999999e-31,3.14e-05,0.0,0.0,1.0,1.0
359,108.99999999999999,0.0424,0.00217,0.0262,0.0458,1.48,0.853,0.353,3.2399999999999997e-19,1.1599999999999999e-05,0.0,0.0,1.0,1.0
360,61.0,0.028,0.0034,0.0256,0.0473,0.66,0.7709999999999999,0.19699999999999998,2.97e-14,4e-05,0.0,0.0,1.0,1.0
361,93.33333333333333,0.0343,0.00105,0.03,0.0885,0.687,0.722,0.0,2.3600000000000002e-07,0.0,0.131,1.6300000000000002e-07,2.0,0.0
362,46.99999999999999,0.0673,0.00133,0.0214,0.0754,0.713,0.066,0.0,1.38e-06,0.0,0.0,0.0,1.0,0.0
363,12.433333333333332,0.0328,0.008490000000000001,0.0926,0.0338,1.09,0.628,0.0,3.0499999999999995e-08,0.0,0.0,0.0,1.0,0.0
364,115.33333333333333,0.073,0.00895,0.0901,0.0427,1.17,0.7959999999999999,0.29100000000000004,1.4499999999999998e-21,2.7399999999999995e-05,0.0,0.0,1.0,1.0
365,39.666666666666664,0.025,0.00251,0.0486,0.0466,0.59,0.775,0.028999999999999998,9.96e-18,4.8899999999999996e-05,0.0,0.0,1.0,1.0
366,105.33333333333334,0.0181,0.00733,0.0864,0.0535,1.38,0.792,0.168,1.48e-22,4.5299999999999997e-05,0.0,0.0,1.0,1.0
367,18.766666666666662,0.0151,0.008320000000000001,0.0172,0.0327,0.56,0.644,0.0,7.8e-09,0.0,0.0,0.0,1.0,0.0
368,60.666666666666664,0.0583,0.00547,0.0401,0.0482,1.46,0.6970000000000001,0.025,1.5399999999999997e-13,5.18e-05,0.0,0.0,1.0,1.0
369,109.66666666666667,0.0976,0.00797,0.0491,0.0767,0.9520000000000001,0.669,0.0,2.17e-07,0.0,0.0,0.0,1.0,0.0
370,87.66666666666666,0.0886,0.00585,0.0128,0.0377,1.19,0.742,0.275,1.93e-10,2.09e-05,0.0,0.0,1.0,1.0
371,66.66666666666667,0.0275,0.00402,0.0346,0.0285,1.04,0.767,0.271,3.48e-17,6.41e-06,0.0,0.0,1.0,1.0
372,115.66666666666667,0.0841,0.000682,0.0354,0.0793,1.18,1.0170000000000001,0.48,1.1599999999999998e-22,2.72e-05,0.0,0.0,1.0,1.0
373,83.66666666666666,0.097,0.00439,0.011,0.0326,1.13,0.726,0.29100000000000004,6.52e-11,9.16e-06,0.0,0.0,1.0,1.0
374,68.0,0.033,0.000145,0.0354,0.0932,0.8390000000000001,0.9309999999999999,0.0,2.37e-10,0.0,0.053,9.63e-07,2.0,0.0
375,106.66666666666667,0.0722,0.009640000000000001,0.015,0.029,1.38,0.726,0.304,7.490000000000001e-11,8.15e-06,0.0,0.0,1.0,1.0
376,104.33333333333331,0.0396,0.00903,0.034,0.0435,0.738,0.755,0.23800000000000002,5.14e-13,3.53e-05,0.0,0.0,1.0,1.0
377,90.0,0.014,0.00293,0.0916,0.0736,1.06,0.6970000000000001,0.0,6.43e-08,0.0,0.0,0.0,1.0,0.0
378,49.33333333333333,0.0459,0.00451,0.0788,0.0426,0.976,0.775,0.18,1.44e-24,4.09e-05,0.0,0.0,1.0,1.0
379,55.33333333333333,0.0369,0.008409999999999999,0.083,0.0255,1.11,0.742,0.23,1.49e-19,1.4599999999999999e-05,0.0,0.0,1.0,1.0
380,53.333333333333336,0.0868,0.00215,0.0964,0.0744,1.43,0.685,0.0,2.22e-06,0.0,0.0,0.0,1.0,0.0
381,101.33333333333334,0.0646,0.00491,0.0961,0.0698,1.17,0.792,0.0,1.34e-07,0.0,0.0,0.0,1.0,0.0
382,86.33333333333333,0.0552,0.0016600000000000002,0.0327,0.0352,0.73,0.845,0.34,1.18e-13,3.23e-06,0.0,0.0,1.0,1.0
383,93.66666666666666,0.0149,0.00517,0.0254,0.0267,0.5770000000000001,0.7959999999999999,0.32,2.59e-15,2.18e-06,0.0,0.0,1.0,1.0
384,97.0,0.0797,0.00967,0.0145,0.0596,0.96,0.6729999999999999,0.0,3.6e-08,0.0,0.0,0.0,1.0,0.0
385,91.66666666666667,0.0412,0.00141,0.0012900000000000001,0.0739,0.5670000000000001,0.669,0.0,1.26e-07,0.0,0.0,0.0,1.0,0.0
386,116.66666666666666,0.0387,0.00703,0.0757,0.0482,1.34,0.804,0.271,6.13e-23,3.229999999999999e-05,0.0,0.0,1.0,1.0
387,78.0,0.0334,0.00613,0.0118,0.074,1.09,0.09,0.0,5.44e-07,0.0,0.0,0.0,1.0,0.0
388,90.33333333333333,0.0106,0.00607,0.057,0.0475,0.885,0.7829999999999999,0.217,7.47e-20,3.8799999999999994e-05,0.0,0.0,1.0,1.0
389,42.0,0.0492,0.0077599999999999995,0.0505,0.0387,0.996,0.7140000000000001,0.0,5.739999999999999e-13,0.0,0.0,0.0,1.0,0.0
390,113.33333333333331,0.0134,0.007520000000000001,0.0662,0.0764,1.26,0.098,0.0,1.55e-07,0.0,0.0,0.0,1.0,0.0
391,50.333333333333336,0.0905,0.00445,0.0418,0.0608,1.12,0.693,0.0,5.4500000000000005e-08,0.0,0.0,0.0,1.0,0.0
392,60.333333333333336,0.0736,0.004529999999999999,0.0794,0.0318,0.529,0.7879999999999999,0.262,1.6500000000000001e-25,1.4999999999999999e-05,0.0,0.0,1.0,1.0
393,95.66666666666667,0.0457,0.00798,0.0905,0.0408,1.49,0.787,0.263,6.13e-22,2.8899999999999998e-05,0.0,0.0,1.0,1.0
394,82.0,0.0191,0.00722,0.047,0.0657,1.17,0.11900000000000001,0.0,1.0900000000000001e-07,0.0,0.0,0.0,1.0,0.0
395,75.66666666666666,0.0752,0.00937,0.0869,0.033,1.14,0.763,0.25,2.1399999999999998e-18,2.42e-05,0.0,0.0,1.0,1.0
396,17.833333333333336,0.0871,0.00604,0.0671,0.0424,0.535,0.636,0.0,1.6100000000000003e-07,0.0,0.0,0.0,1.0,0.0
397,85.99999999999999,0.0333,0.00562,0.0849,0.0642,0.914,0.685,0.0,5.019999999999999e-08,0.0,0.0,0.0,1.0,0.0
398,69.33333333333334,0.066,0.00309,0.0712,0.0632,1.08,0.804,0.0,5.18e-14,0.0,0.0,0.0,1.0,0.0
399,40.333333333333336,0.0739,0.006509999999999999,0.0839,0.061,0.6829999999999999,0.062,0.0,1.97e-06,0.0,0.0,0.0,1.0,0.0
400,48.666666666666664,0.0569,0.00364,0.0568,0.0437,1.3,0.779,0.19699999999999998,9.759999999999999e-22,3.9200000000000004e-05,0.0,0.0,1.0,1.0
401,22.96666666666667,0.0345,0.00755,0.0855,0.041,0.885,0.664,0.0,6.479999999999999e-10,0.0,0.0,0.0,1.0,0.0
402,83.33333333333333,0.0733,0.006940000000000001,0.0547,0.0433,0.633,0.779,0.23800000000000002,1.03e-17,3.48e-05,0.0,0.0,1.0,1.0
403,102.66666666666667,0.0198,0.00852,0.0944,0.0709,0.623,0.115,0.0,1.97e-07,0.0,0.0,0.0,1.0,0.0
404,107.66666666666666,0.0487,0.00907,0.0593,0.0629,1.25,0.722,0.0,4.63e-09,0.0,0.0,0.0,1.0,0.0
405,93.99999999999999,0.0265,0.00168,0.0727,0.0287,1.02,0.5539999999999999,0.377,1.21e-09,3.7100000000000003e-07,0.377,1.07e-09,2.0,1.0
406,51.333333333333336,0.0109,0.006659999999999999,0.0304,0.0479,0.644,0.705,0.0,8.529999999999999e-12,0.0,0.0,0.0,1.0,0.0
407,84.0,0.0823,0.006529999999999999,0.0022,0.0405,0.546,0.619,0.242,2.05e-07,2.97e-05,0.0,0.0,1.0,1.0
408,71.0,0.0491,0.0009699999999999999,0.037,0.0615,0.785,0.898,0.312,5.0899999999999995e-19,3.21e-05,0.0,0.0,1.0,1.0
409,42.666666666666664,0.0313,0.00657,0.0828,0.0564,1.41,0.07400000000000001,0.0,4.15e-07,0.0,0.0,0.0,1.0,0.0
410,22.5,0.0857,0.00108,0.0868,0.0499,0.505,0.7509999999999999,0.098,2.27e-14,4.68e-05,0.0,0.0,1.0,1.0
411,93.33333333333333,0.0607,0.00454,0.0119,0.0675,0.6920000000000001,0.705,0.0,3.42e-08,0.0,0.0,0.0,1.0,0.0
412,42.666666666666664,0.0346,0.00826,0.075,0.0413,0.524,0.718,0.0,5.3e-15,0.0,0.0,0.0,1.0,0.0
413,98.33333333333334,0.0547,0.00734,0.0307,0.0624,0.503,0.726,0.0,7.04e-11,0.0,0.0,0.0,1.0,0.0
414,72.99999999999999,0.0211,0.00884,0.0182,0.0613,0.884,0.12300000000000001,0.0,1.11e-07,0.0,0.0,0.0,1.0,0.0
415,117.66666666666666,0.0454,0.0028,0.0618,0.0685,1.27,0.853,0.304,3.3500000000000002e-21,3.81e-05,0.0,0.0,1.0,1.0
416,94.66666666666666,0.0855,0.00036,0.022,0.0703,1.01,0.972,0.406,2.37e-16,2.11e-05,0.0,0.0,1.0,1.0
417,53.333333333333336,0.0981,0.00953,0.0578,0.0437,0.755,0.7140000000000001,0.0,1.77e-10,0.0,0.0,0.0,1.0,0.0
418,82.33333333333334,0.0772,0.004220000000000001,0.0699,0.0825,0.75,0.057,0.0,2.85e-06,0.0,0.0,0.0,1.0,0.0
419,42.99999999999999,0.0355,0.00435,0.0559,0.0578,0.736,0.6729999999999999,0.0,4.4900000000000005e-08,0.0,0.0,0.0,1.0,0.0
420,55.33333333333333,0.0422,0.00487,0.0268,0.038,1.13,0.746,0.205,1.7800000000000002e-13,3.34e-05,0.0,0.0,1.0,1.0
421,24.666666666666664,0.0253,0.0069900000000000006,0.0321,0.0487,0.903,0.066,0.0,1.59e-07,0.0,0.0,0.0,1.0,0.0
422,98.66666666666666,0.0763,0.00283,0.0575,0.0847,0.866,0.763,0.0,3.87e-07,0.0,0.0,0.0,1.0,0.0
423,82.66666666666667,0.0467,0.0040100000000000005,0.0293,0.0407,1.1,0.792,0.275,3.1800000000000004e-16,2.09e-05,0.0,0.0,1.0,1.0
424,101.33333333333334,0.0346,0.00893,0.0953,0.0637,1.28,0.726,0.0,2.85e-09,0.0,0.0,0.0,1.0,0.0
425,79.99999999999999,0.0154,0.00807,0.0434,0.0317,0.9109999999999999,0.7509999999999999,0.254,1.4300000000000002e-15,1.84e-05,0.0,0.0,1.0,1.0
426,115.00000000000001,0.0736,0.00119,0.0959,0.0935,1.34,0.993,0.42700000000000005,2.25e-07,3.41e-05,0.0,0.0,1.0,1.0
427,84.33333333333331,0.0817,0.0008380000000000001,0.0637,0.0912,1.42,0.9229999999999999,0.226,3.03e-07,3.570000000000001e-05,0.0,0.0,1.0,1.0
428,112.33333333333333,0.0165,0.00156,0.0901,0.044,1.5,0.9309999999999999,0.386,6.31e-53,6.05e-06,0.0,0.0,1.0,1.0
429,113.0,0.0296,0.0038399999999999997,0.009040000000000001,0.0986,0.653,0.066,0.0,9.709999999999999e-07,0.0,0.0,0.0,1.0,0.0
430,88.0,0.0222,0.0008470000000000001,0.0656,0.0732,0.9079999999999999,0.956,0.324,8.49e-29,3.84e-05,0.0,0.0,1.0,1.0
431,71.66666666666666,0.0107,0.00373,0.00558,0.0673,1.26,0.098,0.0,2.2e-07,0.0,0.0,0.0,1.0,0.0
432,23.833333333333332,0.0851,0.0075,0.0585,0.0358,0.5429999999999999,0.6890000000000001,0.0,7.639999999999999e-12,0.0,0.0,0.0,1.0,0.0
433,85.33333333333333,0.0779,0.00427,0.0197,0.0945,1.04,0.053,0.0,1.91e-06,0.0,0.0,0.0,1.0,0.0
434,57.666666666666664,0.063,0.0019100000000000002,0.0191,0.032,0.86,0.779,0.271,3.22e-14,6.72e-06,0.0,0.0,1.0,1.0
435,41.666666666666664,0.0892,0.005379999999999999,0.085,0.0302,0.674,0.759,0.213,4.4000000000000005e-23,2.5e-05,0.0,0.0,1.0,1.0
436,117.66666666666666,0.0322,0.0009789999999999998,0.0581,0.0835,1.13,0.9520000000000001,0.35700000000000004,6.88e-16,3.929999999999999e-05,0.0,0.0,1.0,1.0
437,114.0,0.076,0.004370000000000001,0.0618,0.0804,1.13,0.767,0.0,9.560000000000001e-08,0.0,0.0,0.0,1.0,0.0
438,54.33333333333332,0.0689,0.00555,0.0135,0.0565,1.24,0.644,0.0,1.58e-07,0.0,0.0,0.0,1.0,0.0
439,51.0,0.0235,0.0037,0.0401,0.0409,1.03,0.763,0.19699999999999998,4.469999999999999e-18,3.63e-05,0.0,0.0,1.0,1.0
440,80.33333333333333,0.0883,0.0007559999999999999,0.00863,0.0451,0.929,0.804,0.32799999999999996,2.7300000000000002e-11,7.67e-06,0.0,0.0,1.0,1.0
441,108.0,0.0524,0.0039700000000000004,0.0503,0.0668,0.715,0.73,0.0,2.3999999999999998e-11,0.0,0.0,0.0,1.0,0.0
442,35.333333333333336,0.0181,0.0061,0.0395,0.0544,0.995,0.07400000000000001,0.0,1.2e-07,0.0,0.0,0.0,1.0,0.0
443,28.666666666666668,0.0264,0.00212,0.0917,0.0279,0.955,0.759,0.19699999999999998,5.829999999999999e-39,1.6100000000000002e-05,0.0,0.0,1.0,1.0
444,65.66666666666666,0.0106,0.00022799999999999999,0.0309,0.0683,1.39,0.9470000000000001,0.332,1.8000000000000002e-16,2.94e-05,0.0,0.0,1.0,1.0
445,42.99999999999999,0.0226,0.006229999999999999,0.0685,0.0558,1.44,0.078,0.0,2e-07,0.0,0.0,0.0,1.0,0.0
447,105.0,0.0282,0.00298,0.0881,0.0597,0.759,0.882,0.308,8.050000000000001e-32,3.28e-05,0.0,0.0,1.0,1.0
448,15.966666666666665,0.0804,0.0038299999999999996,0.00624,0.038,1.11,0.435,0.0,9e-07,0.0,0.0,0.0,1.0,0.0
449,55.99999999999999,0.0943,0.00109,0.0689,0.046,0.95,0.841,0.332,3.3e-41,1.64e-05,0.0,0.0,1.0,1.0
450,70.33333333333333,0.0205,0.00881,0.0302,0.0551,1.2,0.677,0.0,1.1e-09,0.0,0.0,0.0,1.0,0.0
451,84.66666666666666,0.0687,0.0017,0.0243,0.0942,1.11,0.057,0.0,1.93e-06,0.0,0.0,0.0,1.0,0.0
452,101.0,0.0449,0.00125,0.0695,0.0532,0.672,0.9309999999999999,0.39399999999999996,2.74e-46,1.32e-05,0.0,0.0,1.0,1.0
453,55.99999999999999,0.0648,0.00554,0.0362,0.0434,0.65,0.742,0.156,7.98e-14,4.429999999999999e-05,0.0,0.0,1.0,1.0
454,116.99999999999999,0.0655,0.000475,0.0703,0.0779,1.25,0.997,0.615,6.140000000000001e-42,1.7899999999999998e-05,0.0,0.0,1.0,1.0
455,92.0,0.012,0.000698,0.0715,0.0654,0.775,0.9520000000000001,0.35700000000000004,3.38e-39,2.56e-05,0.0,0.0,1.0,1.0
456,110.0,0.0682,0.00149,0.0897,0.0403,0.593,0.9229999999999999,0.435,1.66e-09,3.11e-06,0.0,0.0,1.0,1.0
457,68.0,0.0998,0.00922,0.0315,0.0717,1.2,0.09,0.0,7.890000000000001e-07,0.0,0.0,0.0,1.0,0.0
458,28.03333333333333,0.0944,0.00417,0.00566,0.0432,0.966,0.595,0.0,4.2299999999999996e-07,0.0,0.0,0.0,1.0,0.0
459,89.66666666666666,0.0609,0.00916,0.0070599999999999994,0.0283,1.18,0.619,0.27899999999999997,3.4700000000000002e-09,1.01e-05,0.0,0.0,1.0,1.0
460,112.33333333333333,0.0873,0.00983,0.00962,0.054,0.578,0.6890000000000001,0.0,2.93e-08,0.0,0.0,0.0,1.0,0.0
461,88.66666666666667,0.0464,0.00224,0.0175,0.0626,1.25,0.8079999999999999,0.23399999999999999,1.2500000000000001e-12,4.18e-05,0.0,0.0,1.0,1.0
462,101.0,0.0958,0.00938,0.0148,0.0906,0.7340000000000001,0.078,0.0,2.18e-06,0.0,0.0,0.0,1.0,0.0
463,48.0,0.0904,0.00725,0.0767,0.0597,1.19,0.632,0.0,4.92e-07,0.0,0.0,0.0,1.0,0.0
464,79.33333333333333,0.0593,0.00115,0.0161,0.0297,1.15,0.42700000000000005,0.34,7.99e-09,5.82e-07,0.24600000000000002,8.27e-09,2.0,1.0
465,111.99999999999999,0.0431,0.00648,0.0692,0.0415,1.11,0.8079999999999999,0.304,1.8e-22,2.09e-05,0.0,0.0,1.0,1.0
466,114.33333333333333,0.0717,0.008709999999999999,0.08,0.027,0.9009999999999999,0.804,0.336,1.3699999999999998e-17,3.44e-06,0.0,0.0,1.0,1.0
467,108.99999999999999,0.0358,0.00946,0.0412,0.08,1.18,0.094,0.0,3.7299999999999997e-07,0.0,0.0,0.0,1.0,0.0
468,86.66666666666667,0.0169,0.005529999999999999,0.0984,0.0305,1.39,0.8,0.295,1.28e-28,7.72e-06,0.0,0.0,1.0,1.0
469,117.66666666666666,0.0325,0.0025,0.0925,0.0386,1.48,0.915,0.39399999999999996,3.36e-33,4.35e-06,0.0,0.0,1.0,1.0
