,Planet_Mass,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Dust_gap_1,Gas_gap_1,Dust_depth_1,Gas_depth_1,Dust_gap_2,Dust_depth_2,#_DG,#_GG
631,88.0,0.0897,0.0029,0.0501,0.0703,1.2,0.726,0.0,1.6799999999999998e-08,0.0,0.0,0.0,1.0,0.0
632,18.966666666666665,0.0877,0.0069099999999999995,0.0991,0.0359,0.975,0.685,0.0,4.9e-14,0.0,0.0,0.0,1.0,0.0
633,90.66666666666666,0.0659,0.0026,0.0786,0.0367,0.956,0.857,0.35700000000000004,5.329999999999999e-29,6.28e-06,0.0,0.0,1.0,1.0
634,79.0,0.0377,0.005520000000000001,0.0266,0.0842,1.04,0.062,0.0,6.76e-07,0.0,0.0,0.0,1.0,0.0
635,99.99999999999999,0.0385,0.009179999999999999,0.0661,0.0287,0.998,0.775,0.304,1.4200000000000001e-18,8.22e-06,0.0,0.0,1.0,1.0
636,32.4,0.0157,0.0017,0.0472,0.0348,1.48,0.767,0.193,3.44e-26,2.52e-05,0.0,0.0,1.0,1.0
637,35.333333333333336,0.0463,0.00172,0.0382,0.0302,1.15,0.767,0.217,1.7899999999999997e-21,1.27e-05,0.0,0.0,1.0,1.0
638,16.733333333333334,0.0919,0.0082,0.0657,0.0298,0.51,0.6729999999999999,0.0,2.1e-11,0.0,0.0,0.0,1.0,0.0
639,58.33333333333333,0.0862,0.007490000000000001,0.0489,0.0735,0.937,0.062,0.0,1.7e-06,0.0,0.0,0.0,1.0,0.0
640,64.66666666666667,0.0421,0.008620000000000001,0.0201,0.068,1.24,0.086,0.0,4.34e-07,0.0,0.0,0.0,1.0,0.0
641,72.0,0.0632,0.00179,0.078,0.0323,0.948,0.845,0.324,1.45e-09,3.23e-06,0.0,0.0,1.0,1.0
642,51.666666666666664,0.0169,0.007559999999999999,0.0462,0.0429,0.597,0.722,0.0,2.9e-13,0.0,0.0,0.0,1.0,0.0
643,118.66666666666666,0.0865,0.005,0.0314,0.0455,1.38,0.804,0.32799999999999996,4.59e-16,2.0300000000000002e-05,0.0,0.0,1.0,1.0
644,52.0,0.0967,0.0059700000000000005,0.0539,0.0658,0.6759999999999999,0.086,0.0,7.67e-07,0.0,0.0,0.0,1.0,0.0
645,81.66666666666666,0.092,0.00966,0.0981,0.0651,0.648,0.693,0.0,1.49e-07,0.0,0.0,0.0,1.0,0.0
646,76.33333333333333,0.0436,0.00457,0.0755,0.0591,1.27,0.7959999999999999,0.0,3.63e-14,0.0,0.0,0.0,1.0,0.0
647,86.66666666666667,0.0691,0.00579,0.046,0.0411,0.725,0.7829999999999999,0.267,7.61e-18,2.64e-05,0.0,0.0,1.0,1.0
648,104.0,0.0883,0.0058,0.061,0.0393,0.507,0.812,0.32799999999999996,4.85e-22,1.64e-05,0.0,0.0,1.0,1.0
649,63.66666666666666,0.0373,0.00114,0.0281,0.0291,0.856,0.47600000000000003,0.312,6.18e-09,1.07e-06,0.23800000000000002,5.91e-09,2.0,1.0
650,18.700000000000003,0.0971,0.00185,0.0892,0.0313,0.9570000000000001,0.742,0.168,6.23e-36,3.18e-05,0.0,0.0,1.0,1.0
651,99.0,0.0703,0.00656,0.0862,0.083,1.12,0.057,0.0,2.74e-06,0.0,0.0,0.0,1.0,0.0
652,28.5,0.0784,0.000814,0.0031899999999999997,0.0256,1.4,0.39,0.213,4.56e-09,3.05e-06,0.0,0.0,1.0,1.0
653,104.0,0.0287,0.00633,0.0933,0.0791,0.875,0.066,0.0,9.72e-07,0.0,0.0,0.0,1.0,0.0
654,53.00000000000001,0.0604,0.00818,0.049,0.0301,1.41,0.726,0.209,7.99e-14,2.78e-05,0.0,0.0,1.0,1.0
655,111.33333333333333,0.0789,0.00197,0.0544,0.0675,0.75,0.9229999999999999,0.373,2.49e-22,3.15e-05,0.0,0.0,1.0,1.0
656,68.33333333333333,0.0121,0.00409,0.0367,0.0483,1.1,0.7709999999999999,0.193,5.84e-17,4.15e-05,0.0,0.0,1.0,1.0
657,28.566666666666663,0.023,0.00782,0.0703,0.0314,0.981,0.701,0.0,2.59e-14,0.0,0.0,0.0,1.0,0.0
658,116.33333333333334,0.0218,0.009,0.0227,0.0942,1.18,0.057,0.0,5.660000000000001e-07,0.0,0.0,0.0,1.0,0.0
659,95.33333333333333,0.0718,0.00747,0.0176,0.0261,0.77,0.755,0.308,5.740000000000001e-12,3.73e-06,0.0,0.0,1.0,1.0
660,60.333333333333336,0.0399,0.00461,0.0506,0.0565,1.48,0.66,0.0,1.66e-08,0.0,0.0,0.0,1.0,0.0
661,55.0,0.0373,0.0059,0.0983,0.0623,0.733,0.201,0.0,1.63e-06,0.0,0.115,5e-07,2.0,0.0
662,84.0,0.0112,0.00231,0.0686,0.0448,0.893,0.845,0.299,1.57e-36,1.82e-05,0.0,0.0,1.0,1.0
663,90.0,0.0823,0.00536,0.084,0.0269,0.807,0.82,0.324,6.1700000000000005e-15,2.62e-06,0.0,0.0,1.0,1.0
664,114.66666666666667,0.0701,0.00645,0.0198,0.0868,0.675,0.107,0.0,6.070000000000001e-07,0.0,0.0,0.0,1.0,0.0
665,109.66666666666667,0.0806,0.000426,0.0294,0.0828,0.935,1.038,0.47600000000000003,4.59e-20,2.8100000000000002e-05,0.0,0.0,1.0,1.0
666,76.33333333333333,0.0532,0.0060799999999999995,0.0192,0.0412,0.8079999999999999,0.746,0.226,1.72e-11,3.3100000000000005e-05,0.0,0.0,1.0,1.0
667,20.833333333333332,0.0664,0.0007639999999999999,0.0137,0.0337,0.985,0.595,0.17600000000000002,1.2e-13,2.46e-05,0.0,0.0,1.0,1.0
668,106.66666666666667,0.0324,0.000995,0.00748,0.045,0.98,0.853,0.365,1.6999999999999998e-12,5.16e-06,0.0,0.0,1.0,1.0
669,105.33333333333334,0.0457,0.00481,0.094,0.0417,0.753,0.8490000000000001,0.34,1.8899999999999996e-33,1.63e-05,0.0,0.0,1.0,1.0
670,45.33333333333333,0.0239,0.00472,0.0533,0.0643,1.01,0.057,0.0,4.879999999999999e-07,0.0,0.0,0.0,1.0,0.0
671,99.33333333333333,0.0441,0.00933,0.0478,0.047,0.562,0.763,0.193,2.28e-14,4.29e-05,0.0,0.0,1.0,1.0
672,119.66666666666666,0.0494,0.0018399999999999998,0.062,0.0578,0.8809999999999999,0.927,0.39399999999999996,1.17e-35,1.88e-05,0.0,0.0,1.0,1.0
673,98.33333333333334,0.0817,0.00784,0.0436,0.0476,0.542,0.7709999999999999,0.226,6.6e-15,3.9200000000000004e-05,0.0,0.0,1.0,1.0
674,51.333333333333336,0.0342,0.00558,0.0264,0.0497,0.573,0.7140000000000001,0.0,8.14e-12,0.0,0.0,0.0,1.0,0.0
675,72.66666666666667,0.0283,0.000558,0.0232,0.0462,0.69,0.87,0.324,8.5e-21,7.98e-06,0.0,0.0,1.0,1.0
676,73.33333333333333,0.0733,0.0067599999999999995,0.0532,0.027,1.38,0.767,0.275,1.34e-16,7.62e-06,0.0,0.0,1.0,1.0
677,96.66666666666667,0.0709,0.0030399999999999997,0.0339,0.073,0.6409999999999999,0.6809999999999999,0.0,8.07e-08,0.0,0.016,3.18e-06,2.0,0.0
678,98.0,0.0937,0.00011200000000000001,0.0999,0.0663,0.652,0.111,0.623,1.37e-07,7.06e-06,0.8370000000000001,1.8000000000000002e-20,2.0,1.0
679,21.766666666666666,0.0534,0.0018399999999999998,0.0298,0.047,0.501,0.73,0.0,2.42e-16,0.0,0.0,0.0,1.0,0.0
680,80.66666666666667,0.0829,0.0011099999999999999,0.095,0.0585,0.922,0.919,0.484,1.7699999999999998e-49,1.82e-05,0.0,0.0,1.0,1.0
681,27.099999999999998,0.0923,0.00046699999999999997,0.0683,0.057,1.48,0.7959999999999999,0.29100000000000004,2.33e-14,3.6099999999999997e-05,0.0,0.0,1.0,1.0
682,64.66666666666667,0.0747,0.00355,0.025,0.0733,1.12,0.09,0.0,5.21e-07,0.0,0.0,0.0,1.0,0.0
683,46.0,0.07,0.00279,0.0233,0.05,1.34,0.722,0.0,6.97e-12,0.0,0.0,0.0,1.0,0.0
684,92.33333333333333,0.0969,0.0027,0.0975,0.0474,1.23,0.878,0.414,1.48e-42,1.55e-05,0.0,0.0,1.0,1.0
685,79.0,0.0571,0.00325,0.0444,0.0593,1.44,0.705,0.17600000000000002,5.93e-12,4.46e-05,0.0,0.0,1.0,1.0
686,68.66666666666666,0.0217,0.0015199999999999999,0.00607,0.0335,1.16,0.615,0.295,1.6699999999999998e-11,4.27e-06,0.0,0.0,1.0,1.0
687,77.66666666666666,0.0246,0.00425,0.0576,0.0778,0.9329999999999999,0.057,0.0,7.23e-07,0.0,0.0,0.0,1.0,0.0
689,40.666666666666664,0.0117,0.00972,0.0155,0.0277,0.938,0.677,0.16,5.97e-10,3.72e-05,0.0,0.0,1.0,1.0
690,81.33333333333333,0.0144,0.00678,0.087,0.0702,0.862,0.078,0.0,2.93e-07,0.0,0.0,0.0,1.0,0.0
691,76.66666666666666,0.0898,0.0044,0.0133,0.0273,1.02,0.66,0.287,8.7e-12,3.65e-06,0.0,0.0,1.0,1.0
692,106.00000000000001,0.0334,0.000805,0.008879999999999999,0.069,1.16,0.898,0.35700000000000004,2.92e-11,2.8199999999999998e-05,0.0,0.0,1.0,1.0
693,74.00000000000001,0.0538,0.00107,0.0934,0.0586,1.29,0.915,0.406,4.5299999999999994e-45,2.23e-05,0.0,0.0,1.0,1.0
694,57.666666666666664,0.026,0.00743,0.0684,0.0525,0.8370000000000001,0.718,0.0,3.9e-14,0.0,0.0,0.0,1.0,0.0
695,117.33333333333333,0.0983,0.0044399999999999995,0.0937,0.0282,1.05,0.5579999999999999,0.406,3.6599999999999998e-09,1.03e-06,0.29100000000000004,4.020000000000001e-09,2.0,1.0
696,23.166666666666664,0.0204,0.00447,0.0795,0.0325,0.62,0.718,0.0,1.35e-20,0.0,0.0,0.0,1.0,0.0
697,71.66666666666666,0.064,0.00548,0.0132,0.0644,0.703,0.365,0.0,2.3199999999999999e-07,0.0,0.0,0.0,1.0,0.0
698,60.666666666666664,0.0229,0.00642,0.0466,0.0328,1.47,0.742,0.226,4.639999999999999e-16,2.52e-05,0.0,0.0,1.0,1.0
699,55.0,0.0759,0.0007059999999999999,0.0813,0.0668,1.23,0.8740000000000001,0.47600000000000003,6.59e-33,3.1e-05,0.0,0.0,1.0,1.0
700,20.566666666666663,0.0635,0.00162,0.0509,0.0471,0.955,0.701,0.0,2.7e-11,0.0,0.0,0.0,1.0,0.0
701,10.466666666666665,0.0755,0.000508,0.0655,0.043,0.941,0.7340000000000001,0.0,2.63e-08,0.0,0.0,0.0,1.0,0.0
702,15.43333333333333,0.0406,0.002,0.098,0.0295,1.21,0.7340000000000001,0.127,3.84e-36,3.85e-05,0.0,0.0,1.0,1.0
703,29.133333333333336,0.0955,0.00155,0.0816,0.0546,1.5,0.7959999999999999,0.0,8.039999999999999e-08,0.0,0.0,0.0,1.0,0.0
704,108.33333333333333,0.0376,0.00055,0.0345,0.0994,0.513,0.9840000000000001,0.0,3.11e-07,0.0,0.0,0.0,1.0,0.0
705,104.66666666666666,0.0209,0.0021,0.0728,0.0866,0.7,0.8079999999999999,0.0,9.1e-08,0.0,0.0,0.0,1.0,0.0
706,112.66666666666666,0.0695,0.0029100000000000003,0.0127,0.0988,0.721,0.08199999999999999,0.0,1.38e-06,0.0,0.0,0.0,1.0,0.0
707,26.233333333333334,0.0718,0.00259,0.0677,0.0531,1.2,0.6970000000000001,0.0,2.46e-07,0.0,0.0,0.0,1.0,0.0
708,84.33333333333331,0.0629,0.008740000000000001,0.0908,0.0292,1.31,0.7709999999999999,0.28300000000000003,5.5600000000000006e-21,1.18e-05,0.0,0.0,1.0,1.0
709,61.33333333333333,0.0193,0.00689,0.0143,0.025,0.7509999999999999,0.6890000000000001,0.242,1.62e-11,8.48e-06,0.0,0.0,1.0,1.0
710,102.0,0.0514,0.00771,0.0235,0.0613,1.26,0.71,0.0,4.4100000000000003e-10,0.0,0.0,0.0,1.0,0.0
711,21.96666666666667,0.0682,0.0059299999999999995,0.0115,0.0362,0.581,0.6559999999999999,0.0,3.76e-08,0.0,0.0,0.0,1.0,0.0
712,48.0,0.044,0.0011300000000000001,0.0807,0.0576,1.15,0.861,0.267,2.29e-30,3.85e-05,0.0,0.0,1.0,1.0
713,89.66666666666666,0.0777,0.00985,0.0368,0.0805,1.34,0.078,0.0,1.02e-06,0.0,0.0,0.0,1.0,0.0
714,51.666666666666664,0.0435,0.0097,0.0347,0.0439,1.4,0.6890000000000001,0.0,1.4e-10,0.0,0.0,0.0,1.0,0.0
715,103.33333333333333,0.0289,0.00135,0.0189,0.041,1.28,0.857,0.361,1.38e-16,4.46e-06,0.0,0.0,1.0,1.0
716,115.00000000000001,0.0833,0.00882,0.0637,0.0617,1.08,0.755,0.0,5.3600000000000004e-08,0.0,0.0,0.0,1.0,0.0
717,49.0,0.0859,0.00238,0.0888,0.0371,0.74,0.8079999999999999,0.267,1.12e-38,1.83e-05,0.0,0.0,1.0,1.0
718,87.33333333333334,0.0705,0.00479,0.0123,0.0879,0.961,0.07,0.0,1.59e-06,0.0,0.0,0.0,1.0,0.0
719,58.33333333333333,0.0938,0.00718,0.0406,0.0431,1.09,0.722,0.139,1.8700000000000003e-12,4.59e-05,0.0,0.0,1.0,1.0
720,74.66666666666667,0.0202,0.00882,0.0342,0.0478,0.511,0.722,0.0,9.92e-12,0.0,0.0,0.0,1.0,0.0
721,107.33333333333334,0.038,0.009170000000000001,0.0384,0.0383,1.25,0.763,0.275,7.52e-14,2.48e-05,0.0,0.0,1.0,1.0
722,69.66666666666666,0.0465,0.0019399999999999999,0.0381,0.0749,0.8220000000000001,0.7879999999999999,0.0,1.42e-07,0.0,0.0,0.0,1.0,0.0
723,62.333333333333336,0.0892,0.00635,0.0547,0.0628,1.22,0.6890000000000001,0.0,7.26e-08,0.0,0.0,0.0,1.0,0.0
724,88.99999999999999,0.0636,0.0043,0.0616,0.0428,1.02,0.812,0.304,2.8700000000000003e-24,2.14e-05,0.0,0.0,1.0,1.0
725,37.333333333333336,0.0741,0.00521,0.0248,0.0612,0.741,0.07400000000000001,0.0,5.37e-07,0.0,0.0,0.0,1.0,0.0
726,39.0,0.0419,0.0013599999999999999,0.00145,0.036,1.15,0.369,0.217,2.23e-08,1.87e-05,0.0,0.0,1.0,1.0
727,27.833333333333332,0.0903,0.00278,0.00451,0.0485,1.37,0.49200000000000005,0.0,1.23e-06,0.0,0.0,0.0,1.0,0.0
728,115.66666666666667,0.0566,0.0067,0.0166,0.0592,1.35,0.718,0.037000000000000005,5.820000000000001e-10,5.19e-05,0.0,0.0,1.0,1.0
729,46.666666666666664,0.0796,0.00731,0.075,0.0404,0.935,0.7340000000000001,0.10300000000000001,4.0299999999999997e-17,4.72e-05,0.0,0.0,1.0,1.0
730,58.99999999999999,0.0758,0.00275,0.0453,0.0363,1.47,0.804,0.262,1.74e-21,1.62e-05,0.0,0.0,1.0,1.0
731,106.00000000000001,0.0535,0.00040899999999999997,0.0217,0.0477,0.606,0.562,0.39399999999999996,1.28e-08,3.09e-06,0.336,9.670000000000002e-09,2.0,1.0
732,99.99999999999999,0.0869,0.005370000000000001,0.0451,0.0377,1.01,0.8,0.316,3.68e-18,1.4599999999999999e-05,0.0,0.0,1.0,1.0
733,34.0,0.0392,0.00868,0.045,0.0266,0.591,0.701,0.152,2.13e-12,3.68e-05,0.0,0.0,1.0,1.0
734,115.33333333333333,0.0304,0.00847,0.0925,0.0452,1.49,0.8,0.263,1.6700000000000001e-22,3.24e-05,0.0,0.0,1.0,1.0
735,90.33333333333333,0.0526,0.00243,0.0194,0.0785,0.97,0.7340000000000001,0.0,4.3899999999999996e-08,0.0,0.0,0.0,1.0,0.0
736,61.666666666666664,0.0805,0.00176,0.0358,0.0762,1.08,0.7340000000000001,0.0,3.13e-07,0.0,0.0,0.0,1.0,0.0
737,59.33333333333333,0.0148,0.00632,0.0502,0.0666,1.16,0.07,0.0,1.8600000000000002e-07,0.0,0.0,0.0,1.0,0.0
738,69.0,0.0628,0.00793,0.0475,0.0383,0.605,0.746,0.213,1.06e-14,3.5600000000000005e-05,0.0,0.0,1.0,1.0
739,118.66666666666666,0.0415,0.00232,0.0439,0.048,1.12,0.882,0.369,1.0500000000000002e-26,1.24e-05,0.0,0.0,1.0,1.0
740,65.66666666666666,0.0863,0.007529999999999999,0.0212,0.0465,1.1,0.71,0.0,5.29e-10,0.0,0.0,0.0,1.0,0.0
741,88.0,0.0698,0.000286,0.0452,0.0569,0.987,0.935,0.402,2.0799999999999997e-18,8.22e-06,0.0,0.0,1.0,1.0
742,114.66666666666667,0.0337,0.00912,0.0383,0.0743,0.629,0.135,0.0,1.8399999999999998e-07,0.0,0.0,0.0,1.0,0.0
743,25.5,0.0986,0.00292,0.0061600000000000005,0.0467,0.518,0.66,0.0,4.48e-07,0.0,0.0,0.0,1.0,0.0
744,105.0,0.071,0.00958,0.042,0.0625,0.887,0.7140000000000001,0.0,6.470000000000001e-11,0.0,0.0,0.0,1.0,0.0
745,73.66666666666667,0.0401,0.0017699999999999999,0.0929,0.037,1.08,0.857,0.324,3.7999999999999995e-42,6.87e-06,0.0,0.0,1.0,1.0
746,17.566666666666666,0.0756,0.00817,0.0185,0.0322,1.23,0.644,0.0,3.14e-08,0.0,0.0,0.0,1.0,0.0
747,68.66666666666666,0.0643,0.00305,0.0456,0.0285,0.752,0.804,0.29100000000000004,6.57e-16,3.53e-06,0.0,0.0,1.0,1.0
748,97.33333333333333,0.088,0.00592,0.00715,0.0562,0.92,0.701,0.131,2.23e-08,4.6899999999999995e-05,0.0,0.0,1.0,1.0
749,104.0,0.0936,0.0016,0.0249,0.0582,1.11,0.8859999999999999,0.365,3.36e-18,2.1899999999999997e-05,0.0,0.0,1.0,1.0
750,42.33333333333333,0.078,0.00346,0.0586,0.056,0.5660000000000001,0.742,0.0,5.88e-08,0.0,0.0,0.0,1.0,0.0
751,53.333333333333336,0.094,0.00018700000000000002,0.0577,0.0467,0.506,0.57,0.336,1.1899999999999999e-08,6.6e-06,0.28300000000000003,8.62e-09,2.0,1.0
752,52.0,0.0651,0.0018800000000000002,0.0739,0.056,1.47,0.8240000000000001,0.258,2.64e-26,3.86e-05,0.0,0.0,1.0,1.0
753,101.66666666666666,0.0504,0.00476,0.0193,0.0485,1.25,0.779,0.271,8.229999999999999e-13,3.01e-05,0.0,0.0,1.0,1.0
754,72.33333333333333,0.0613,0.00872,0.0555,0.067,0.767,0.10300000000000001,0.0,3.98e-07,0.0,0.0,0.0,1.0,0.0
755,88.99999999999999,0.0979,0.00262,0.0123,0.0328,0.8340000000000001,0.7879999999999999,0.324,3.9800000000000004e-12,3.73e-06,0.0,0.0,1.0,1.0
756,96.0,0.0231,0.00543,0.0894,0.0645,0.555,0.701,0.0,3.3799999999999997e-10,0.0,0.0,0.0,1.0,0.0
757,80.33333333333333,0.0751,0.0024100000000000002,0.0764,0.0699,1.13,0.759,0.24600000000000002,6.13e-11,4.22e-05,0.0,0.0,1.0,1.0
758,118.33333333333331,0.0163,0.00257,0.02,0.0366,1.24,0.833,0.369,2.6600000000000003e-16,3.47e-06,0.0,0.0,1.0,1.0
759,84.0,0.0712,0.00474,0.0463,0.0408,0.664,0.8,0.27899999999999997,1.61e-19,2.26e-05,0.0,0.0,1.0,1.0
760,96.66666666666667,0.0839,0.00948,0.0797,0.0708,0.8909999999999999,0.6809999999999999,0.0,1.68e-07,0.0,0.0,0.0,1.0,0.0
761,88.99999999999999,0.0487,0.00735,0.0218,0.0574,1.27,0.71,0.0,3.9300000000000004e-10,0.0,0.0,0.0,1.0,0.0
762,101.0,0.0913,0.0043,0.0453,0.0356,0.536,0.8240000000000001,0.34,1.6000000000000002e-19,8.38e-06,0.0,0.0,1.0,1.0
763,105.33333333333334,0.0927,0.00343,0.063,0.092,0.638,0.062,0.0,3.69e-06,0.0,0.0,0.0,1.0,0.0
764,84.66666666666666,0.0208,0.00978,0.0334,0.0421,0.69,0.73,0.17600000000000002,4.62e-12,4.3200000000000007e-05,0.0,0.0,1.0,1.0
765,108.0,0.0361,0.0037799999999999995,0.0609,0.0625,1.07,0.726,0.23800000000000002,8.26e-15,4.14e-05,0.0,0.0,1.0,1.0
766,70.0,0.0672,0.009609999999999999,0.00525,0.034,0.605,0.6729999999999999,0.213,6.5e-08,3.21e-05,0.0,0.0,1.0,1.0
767,103.66666666666666,0.0292,0.00981,0.0199,0.046,0.755,0.726,0.18899999999999997,1.5699999999999997e-10,4.28e-05,0.0,0.0,1.0,1.0
768,102.33333333333333,0.0159,0.00571,0.0481,0.0297,1.39,0.787,0.32,6.46e-19,4.43e-06,0.0,0.0,1.0,1.0
769,44.0,0.0331,0.007259999999999999,0.0512,0.0518,1.42,0.66,0.0,1.44e-08,0.0,0.0,0.0,1.0,0.0
770,95.0,0.0232,0.00255,0.0323,0.0822,1.4,0.086,0.0,2.4e-07,0.0,0.0,0.0,1.0,0.0
771,30.833333333333332,0.0289,0.008329999999999999,0.0717,0.0403,0.815,0.6890000000000001,0.0,1.46e-12,0.0,0.0,0.0,1.0,0.0
772,77.33333333333333,0.0959,0.009940000000000001,0.0205,0.0375,1.28,0.71,0.213,8.33e-10,3.5600000000000005e-05,0.0,0.0,1.0,1.0
773,106.00000000000001,0.0185,0.00395,0.0292,0.0882,0.7559999999999999,0.08199999999999999,0.0,2.08e-07,0.0,0.0,0.0,1.0,0.0
774,108.0,0.0621,0.0025399999999999997,0.0853,0.0573,0.9059999999999999,0.9059999999999999,0.381,4.96e-38,2.35e-05,0.0,0.0,1.0,1.0
775,51.0,0.0183,0.008440000000000001,0.0202,0.0255,1.08,0.6970000000000001,0.209,1.84e-11,1.8e-05,0.0,0.0,1.0,1.0
776,18.599999999999998,0.0791,0.00414,0.0263,0.031,1.01,0.693,0.0,2.0800000000000002e-11,0.0,0.0,0.0,1.0,0.0
777,14.400000000000002,0.0123,0.00835,0.0887,0.0275,0.953,0.669,0.0,6.57e-13,0.0,0.0,0.0,1.0,0.0
778,70.66666666666667,0.0544,0.0009130000000000001,0.0647,0.0274,0.594,0.47600000000000003,0.345,1.7699999999999999e-09,2.64e-07,0.324,1.32e-09,2.0,1.0
779,59.66666666666667,0.0484,0.00953,0.0302,0.0532,0.575,0.6729999999999999,0.0,6.57e-09,0.0,0.0,0.0,1.0,0.0
780,44.333333333333336,0.0766,0.00020299999999999997,0.0591,0.0557,0.925,0.882,0.349,2.9399999999999996e-33,1.7800000000000002e-05,0.0,0.0,1.0,1.0
781,120.0,0.0541,0.00286,0.0802,0.0414,0.8290000000000001,0.894,0.39399999999999996,6.18e-35,7.25e-06,0.0,0.0,1.0,1.0
782,66.99999999999999,0.0325,0.0033299999999999996,0.0949,0.0397,1.16,0.82,0.271,3.01e-36,2.11e-05,0.0,0.0,1.0,1.0
783,61.666666666666664,0.034,0.00156,0.0857,0.0469,1.25,0.857,0.295,3.3199999999999996e-45,2.18e-05,0.0,0.0,1.0,1.0
784,97.33333333333333,0.0421,0.0034799999999999996,0.0541,0.0726,1.08,0.6809999999999999,0.0,8.65e-08,0.0,0.098,1.14e-06,2.0,0.0
785,79.0,0.0429,0.0083,0.0558,0.0683,1.03,0.10300000000000001,0.0,3.14e-07,0.0,0.0,0.0,1.0,0.0
786,12.333333333333332,0.0579,0.0035399999999999997,0.0792,0.0368,0.8490000000000001,0.677,0.0,3.5600000000000005e-11,0.0,0.0,0.0,1.0,0.0
787,73.66666666666667,0.0532,0.00331,0.0859,0.0493,1.07,0.8290000000000001,0.287,1.7699999999999998e-31,3.02e-05,0.0,0.0,1.0,1.0
